institute,person,run,status
72,122,1,prim
43,1023,1,prim
23,282,1,prim
8,480,1,prim
74,1424,1,prim
25,1425,1,prim
5,679,1,prim
43,1426,1,prim
8,617,1,prim
43,1,1,prim
69,289,1,prim
9,70,1,prim
39,897,1,prim
61,484,1,prim
39,1427,1,prim
36,731,1,prim
53,1029,1,prim
15,485,1,prim
39,109,1,prim
39,1428,1,prim
25,490,1,prim
9,1032,1,prim
72,6,1,prim
80,1431,1,prim
38,1259,1,prim
45,112,1,prim
13,264,1,prim
38,493,1,prim
45,163,1,prim
8,618,1,prim
72,1433,1,prim
30,495,1,prim
8,115,1,prim
25,115,1,prim
4,114,1,prim
75,114,1,prim
61,1435,1,prim
74,265,1,prim
26,32,1,prim
45,499,1,prim
45,1201,1,prim
45,7,1,prim
13,18,1,prim
81,18,1,prim
8,13,1,prim
43,503,1,prim
69,118,1,prim
69,142,1,prim
55,504,1,prim
37,655,1,prim
77,1436,1,prim
55,505,1,prim
8,1437,1,prim
50,30,1,prim
43,622,1,prim
72,1438,1,prim
23,72,1,prim
30,1047,1,prim
8,508,1,prim
68,508,1,prim
8,509,1,prim
26,1049,1,prim
57,159,1,prim
69,160,1,prim
72,160,1,prim
72,911,1,prim
8,1440,1,prim
8,510,1,prim
80,1442,1,prim
1,1051,1,prim
30,1443,1,prim
8,67,1,prim
77,515,1,prim
57,516,1,prim
50,519,1,prim
32,1445,1,prim
60,104,1,prim
64,104,1,prim
60,520,1,prim
43,25,1,prim
43,1446,1,prim
30,522,1,prim
60,10,1,prim
75,171,1,prim
69,1448,1,prim
8,1449,1,prim
32,525,1,prim
79,158,1,prim
1,1055,1,prim
61,414,1,prim
25,1454,1,prim
13,529,1,prim
76,529,1,prim
74,1455,1,prim
61,1457,1,prim
73,1457,1,prim
8,1458,1,prim
60,532,1,prim
8,1459,1,prim
42,35,1,prim
50,1061,1,prim
39,149,1,prim
61,149,1,prim
8,1461,1,prim
36,535,1,prim
43,1462,1,prim
70,301,1,prim
26,744,1,prim
9,539,1,prim
1,1066,1,prim
43,1066,1,prim
8,146,1,prim
26,541,1,prim
60,542,1,prim
73,543,1,prim
36,544,1,prim
43,106,1,prim
74,1466,1,prim
79,300,1,prim
38,1261,1,prim
45,547,1,prim
37,692,1,prim
43,8,1,prim
4,789,1,prim
4,790,1,prim
4,549,1,prim
15,1467,1,prim
8,1068,1,prim
30,1468,1,prim
30,291,1,prim
43,1469,1,prim
26,745,1,prim
42,551,1,prim
43,552,1,prim
57,553,1,prim
72,553,1,prim
57,555,1,prim
8,559,1,prim
54,1474,1,prim
61,1074,1,prim
73,1074,1,prim
25,560,1,prim
43,105,1,prim
25,1475,1,prim
12,1476,1,prim
74,172,1,prim
74,1075,1,prim
65,666,1,prim
25,1477,1,prim
61,564,1,prim
76,1076,1,prim
36,1077,1,prim
53,566,1,prim
61,1478,1,prim
73,1478,1,prim
8,619,1,prim
60,1479,1,prim
60,1480,1,prim
1,1078,1,prim
43,1078,1,prim
69,111,1,prim
42,1506,1,prim
54,570,1,prim
30,1481,1,prim
12,1482,1,prim
72,1482,1,prim
39,573,1,prim
61,573,1,prim
8,620,1,prim
39,575,1,prim
61,575,1,prim
43,576,1,prim
8,621,1,prim
60,1215,1,prim
77,577,1,prim
74,116,1,prim
38,1264,1,prim
4,1079,1,prim
45,238,1,prim
26,1080,1,prim
74,1484,1,prim
53,1082,1,prim
8,1485,1,prim
38,1265,1,prim
55,1083,1,prim
69,582,1,prim
69,33,1,prim
50,1266,1,prim
38,659,1,prim
60,1488,1,prim
38,113,1,prim
60,1489,1,prim
60,660,1,prim
15,1490,1,prim
9,1491,1,prim
23,1492,1,prim
22,1493,1,prim
61,587,1,prim
8,589,1,prim
1,1496,1,prim
8,14,1,prim
30,44,1,prim
54,1498,1,prim
43,1499,1,prim
8,592,1,prim
9,717,1,prim
77,717,1,prim
74,1500,1,prim
12,1088,1,prim
8,1088,1,prim
61,599,1,prim
25,1501,1,prim
74,1502,1,prim
39,1504,1,prim
57,600,1,prim
37,1090,1,prim
38,602,1,prim
15,603,1,prim
15,1225,1,prim
69,302,1,prim
12,1226,1,prim
12,682,1,prim
32,607,1,prim
43,669,1,prim
8,554,13,prim
54,751,10,prim
55,751,10,prim
79,751,10,prim
55,751,11,prim
55,751,7,prim
55,751,8,prim
55,751,9,prim
83,1017,11,prim
8,970,14,prim
61,731,14,prim
36,1107,12,prim
36,1107,13,prim
25,1600,14,prim
14,303,13,prim
48,304,13,prim
68,305,13,prim
61,306,13,prim
13,821,13,prim
68,308,13,prim
68,1148,13,prim
30,1149,13,prim
61,309,13,prim
69,806,13,prim
61,756,13,prim
39,902,13,prim
69,754,13,prim
57,314,13,prim
8,629,13,prim
26,315,13,prim
7,640,13,prim
12,932,13,prim
21,316,13,prim
21,317,13,prim
68,1094,13,prim
47,1095,13,prim
69,823,13,prim
9,319,13,prim
46,933,13,prim
6,322,13,prim
8,325,13,prim
61,864,13,prim
8,327,13,prim
9,934,13,prim
14,935,13,prim
48,698,13,prim
38,1150,13,prim
51,824,13,prim
51,1137,13,prim
64,936,13,prim
64,330,13,prim
30,1151,13,prim
74,1096,13,prim
8,675,13,prim
64,1601,14,prim
9,940,13,prim
27,167,13,prim
38,752,13,prim
57,1152,13,prim
55,751,13,prim
8,608,13,prim
30,1153,13,prim
62,334,13,prim
57,1154,13,prim
43,335,13,prim
51,825,13,prim
6,942,13,prim
8,336,13,prim
26,337,13,prim
6,1155,13,prim
23,757,13,prim
30,340,13,prim
69,1156,13,prim
71,630,13,prim
62,758,13,prim
26,741,13,prim
15,343,13,prim
8,345,13,prim
27,631,13,prim
11,945,13,prim
66,893,13,prim
40,1157,13,prim
45,759,13,prim
74,347,13,prim
57,662,13,prim
15,351,13,prim
51,947,13,prim
51,948,13,prim
19,353,13,prim
78,354,13,prim
54,762,13,prim
1,904,13,prim
8,357,13,prim
68,1158,13,prim
54,1098,13,prim
40,1159,13,prim
69,358,13,prim
26,359,13,prim
69,360,13,prim
8,609,13,prim
56,1160,13,prim
65,361,13,prim
30,894,13,prim
69,362,13,prim
79,951,13,prim
65,363,13,prim
69,1161,13,prim
40,364,13,prim
7,774,13,prim
69,365,13,prim
43,805,13,prim
26,366,13,prim
27,1162,13,prim
57,368,13,prim
30,1163,13,prim
15,372,13,prim
63,373,13,prim
61,374,13,prim
67,1164,13,prim
74,633,13,prim
8,147,13,prim
51,375,13,prim
69,1099,13,prim
8,705,13,prim
69,926,13,prim
54,376,13,prim
10,377,13,prim
10,378,13,prim
40,379,13,prim
38,634,13,prim
56,381,13,prim
8,382,13,prim
22,383,13,prim
53,386,13,prim
1,826,13,prim
69,865,13,prim
16,953,13,prim
9,1165,13,prim
4,895,13,prim
42,388,13,prim
40,1166,13,prim
69,954,13,prim
71,1167,13,prim
8,610,13,prim
27,956,13,prim
42,389,13,prim
30,1168,13,prim
40,391,13,prim
61,393,13,prim
40,671,13,prim
3,394,13,prim
75,663,13,prim
27,211,13,prim
68,916,13,prim
13,395,13,prim
23,959,13,prim
68,1169,13,prim
61,721,13,prim
23,1170,13,prim
8,398,13,prim
20,827,13,prim
13,399,13,prim
59,400,13,prim
30,260,13,prim
69,664,13,prim
51,828,13,prim
31,962,13,prim
63,906,13,prim
29,1172,13,prim
23,1602,14,prim
27,678,15,prim
23,404,13,prim
69,636,13,prim
51,699,13,prim
9,405,13,prim
30,406,13,prim
21,408,13,prim
9,810,13,prim
46,1174,13,prim
1,1103,13,prim
25,409,13,prim
37,410,13,prim
25,969,13,prim
30,1553,13,prim
12,31,13,prim
43,970,13,prim
75,637,13,prim
30,1175,13,prim
61,415,13,prim
51,780,13,prim
63,971,13,prim
61,416,13,prim
69,1106,13,prim
31,417,13,prim
61,973,13,prim
18,418,13,prim
74,419,13,prim
9,811,13,prim
38,154,13,prim
1,625,13,prim
51,975,13,prim
32,639,13,prim
60,672,13,prim
60,1176,13,prim
69,424,13,prim
51,763,13,prim
52,977,13,prim
23,979,13,prim
43,793,13,prim
8,427,13,prim
8,612,13,prim
37,869,13,prim
52,746,13,prim
58,428,13,prim
27,700,13,prim
69,430,13,prim
61,1107,13,prim
24,859,13,prim
79,641,13,prim
36,1108,13,prim
38,1177,13,prim
33,1178,13,prim
47,434,13,prim
38,642,13,prim
8,613,13,prim
54,985,13,prim
69,986,13,prim
4,918,13,prim
60,435,13,prim
74,1109,13,prim
37,870,13,prim
20,1110,13,prim
33,645,13,prim
11,783,13,prim
79,993,13,prim
11,994,13,prim
66,996,13,prim
24,858,13,prim
27,776,13,prim
19,998,13,prim
8,441,13,prim
22,872,13,prim
9,794,13,prim
69,812,13,prim
40,1179,13,prim
14,1001,13,prim
60,740,13,prim
19,1003,13,prim
36,873,13,prim
60,695,13,prim
62,446,13,prim
56,727,13,prim
60,874,13,prim
33,875,13,prim
60,1180,13,prim
15,1181,13,prim
68,1182,13,prim
33,907,13,prim
63,453,13,prim
65,1183,13,prim
62,688,13,prim
27,1184,13,prim
79,454,13,prim
8,674,13,prim
68,456,13,prim
15,647,13,prim
30,457,13,prim
30,458,13,prim
38,1185,13,prim
43,648,13,prim
37,798,13,prim
69,857,13,prim
69,1186,13,prim
43,650,13,prim
65,709,13,prim
27,814,13,prim
8,614,13,prim
8,615,13,prim
69,833,13,prim
12,462,13,prim
59,251,13,prim
79,815,13,prim
69,1187,13,prim
16,463,13,prim
32,651,13,prim
43,1015,13,prim
43,465,13,prim
30,1188,13,prim
75,466,13,prim
8,467,13,prim
69,1111,13,prim
1,1141,13,prim
75,468,13,prim
7,469,13,prim
77,1017,13,prim
83,1017,13,prim
32,652,13,prim
15,1112,13,prim
69,816,13,prim
38,470,13,prim
8,685,13,prim
59,471,13,prim
29,1189,13,prim
36,908,13,prim
43,273,13,prim
43,474,13,prim
14,834,13,prim
30,1190,13,prim
27,876,13,prim
49,1113,13,prim
55,1021,13,prim
9,896,13,prim
65,1191,13,prim
67,150,13,prim
74,730,13,prim
36,796,13,prim
46,711,13,prim
32,1192,13,prim
77,677,13,prim
5,915,13,prim
8,480,13,prim
73,1025,13,prim
74,909,13,prim
5,679,13,prim
68,878,13,prim
79,1026,13,prim
9,482,13,prim
8,617,13,prim
51,1027,13,prim
51,836,13,prim
38,237,13,prim
68,1194,13,prim
39,897,13,prim
63,484,13,prim
6,1196,13,prim
68,879,13,prim
39,1028,13,prim
36,731,13,prim
25,1197,13,prim
14,485,13,prim
13,848,15,prim
30,806,15,prim
19,487,13,prim
61,488,13,prim
74,1030,13,prim
36,1116,13,prim
39,800,13,prim
73,491,13,prim
72,898,13,prim
51,1034,13,prim
5,1035,13,prim
8,1198,13,prim
25,817,13,prim
61,817,13,prim
74,913,13,prim
1,1117,13,prim
63,1199,13,prim
36,1036,13,prim
68,910,13,prim
27,294,13,prim
8,712,13,prim
62,712,13,prim
78,1037,13,prim
33,880,13,prim
38,493,13,prim
8,618,13,prim
36,1200,13,prim
30,495,13,prim
13,1040,13,prim
62,713,13,prim
14,1004,13,prim
45,499,13,prim
45,1201,13,prim
25,1041,13,prim
74,1118,13,prim
36,501,13,prim
8,714,13,prim
69,118,13,prim
28,142,13,prim
55,504,13,prim
66,1043,13,prim
37,860,13,prim
55,505,13,prim
23,912,13,prim
30,1202,13,prim
27,622,13,prim
17,665,13,prim
55,1046,13,prim
32,507,13,prim
38,283,13,prim
30,838,13,prim
69,786,13,prim
8,508,13,prim
8,509,13,prim
8,676,13,prim
29,1204,13,prim
49,883,13,prim
8,510,13,prim
1,512,13,prim
68,1121,13,prim
33,513,13,prim
33,1122,13,prim
77,515,13,prim
57,516,13,prim
68,839,13,prim
60,104,13,prim
60,520,13,prim
30,1554,13,prim
56,1052,13,prim
75,673,13,prim
44,521,13,prim
9,772,13,prim
30,1205,13,prim
30,522,13,prim
60,10,13,prim
6,1053,13,prim
48,86,13,prim
32,525,13,prim
12,1206,13,prim
69,528,13,prim
36,414,13,prim
8,529,13,prim
31,1058,13,prim
60,532,13,prim
74,801,13,prim
23,819,13,prim
31,533,13,prim
69,1062,13,prim
36,535,13,prim
75,1123,13,prim
69,880,15,prim
9,536,13,prim
62,537,13,prim
61,538,13,prim
13,1064,13,prim
72,885,13,prim
9,539,13,prim
5,914,13,prim
46,1065,13,prim
69,1207,13,prim
69,540,13,prim
30,886,13,prim
26,541,13,prim
73,543,13,prim
36,1208,13,prim
25,544,13,prim
30,545,13,prim
5,706,13,prim
8,678,13,prim
43,670,13,prim
57,547,13,prim
27,1209,13,prim
4,789,13,prim
4,790,13,prim
4,549,13,prim
15,1210,13,prim
51,1069,13,prim
10,550,13,prim
10,1211,13,prim
51,840,13,prim
51,1071,13,prim
26,745,13,prim
42,551,13,prim
43,552,13,prim
72,553,13,prim
8,749,13,prim
1,1212,13,prim
57,555,13,prim
8,861,13,prim
45,556,13,prim
47,557,13,prim
78,558,13,prim
46,1127,13,prim
8,559,13,prim
27,1213,13,prim
79,1073,13,prim
25,560,13,prim
8,715,13,prim
69,841,13,prim
36,1214,13,prim
78,562,13,prim
65,666,13,prim
13,802,13,prim
61,564,13,prim
74,1128,13,prim
53,566,13,prim
66,567,13,prim
8,619,13,prim
77,842,13,prim
68,657,13,prim
18,568,13,prim
54,570,13,prim
27,298,13,prim
30,925,13,prim
74,844,13,prim
8,620,13,prim
29,574,13,prim
16,845,13,prim
13,575,13,prim
1,1130,13,prim
1,576,13,prim
8,621,13,prim
60,1215,13,prim
77,577,13,prim
26,1080,13,prim
9,1216,13,prim
78,889,13,prim
15,667,13,prim
15,581,13,prim
75,582,13,prim
78,583,13,prim
33,890,13,prim
16,584,13,prim
16,585,13,prim
27,590,13,prim
27,892,13,prim
8,592,13,prim
57,593,13,prim
23,1086,13,prim
69,1087,13,prim
13,594,13,prim
13,1218,13,prim
26,596,13,prim
12,1219,13,prim
59,1220,13,prim
61,599,13,prim
66,1089,13,prim
41,601,13,prim
59,1221,13,prim
38,602,13,prim
69,1222,13,prim
15,603,13,prim
27,1135,13,prim
7,849,13,prim
60,1223,13,prim
12,1224,13,prim
15,1225,13,prim
12,1226,13,prim
12,682,13,prim
1,1138,13,prim
43,669,13,prim
69,1142,13,prim
4,1603,14,prim
69,1604,14,prim
69,594,15,prim
68,425,7,prim
68,425,8,prim
68,425,9,prim
68,425,10,prim
68,425,11,prim
68,425,13,prim
15,343,17,prim
43,552,19,prim
85,721,19,prim
20,827,19,prim
20,1102,19,prim
60,104,23,prim
86,1640,19,prim
19,1695,19,prim
62,322,18,sec
6,322,18,prim
57,516,18,prim
15,343,19,prim
56,381,19,prim
61,393,19,prim
23,404,19,prim
43,465,19,prim
14,485,19,prim
8,508,19,prim
8,510,19,prim
30,522,19,prim
23,1682,19,prim
4,895,19,prim
30,1648,19,prim
75,1651,19,prim
61,1043,19,sec
64,1680,19,prim
48,1657,19,prim
43,1635,19,prim
62,1636,19,prim
62,306,19,sec
23,764,19,prim
62,538,19,sec
62,567,19,sec
30,495,19,prim
62,764,19,sec
64,874,19,sec
84,532,19,sec
55,1585,19,prim
56,1589,19,prim
14,1595,19,prim
60,104,19,prim
48,304,19,prim
61,306,19,prim
8,327,19,prim
64,330,19,prim
43,335,19,prim
8,345,19,prim
19,353,19,prim
48,304,23,prim
69,358,19,prim
3,394,19,prim
37,410,19,prim
58,428,19,prim
30,457,19,prim
30,458,19,prim
8,467,19,prim
55,504,19,prim
55,505,19,prim
8,529,19,prim
31,533,19,prim
61,538,19,prim
9,539,19,prim
25,544,19,prim
8,554,19,prim
75,582,19,prim
8,619,19,prim
14,698,19,prim
43,669,19,prim
60,672,19,prim
55,751,19,prim
11,783,19,prim
60,532,19,prim
23,819,19,prim
14,834,19,prim
60,874,19,prim
64,936,19,prim
69,1043,19,prim
31,962,19,prim
14,1004,19,prim
8,427,19,sec
23,427,19,prim
31,1058,19,prim
31,567,19,prim
30,1553,19,prim
30,1554,19,prim
48,1556,19,prim
9,1557,19,prim
8,970,19,prim
55,1221,19,prim
84,104,19,sec
19,1629,19,prim
75,1630,19,prim
69,880,19,prim
48,1666,19,prim
19,1668,19,prim
69,1669,19,prim
64,1645,19,prim
15,603,19,prim
14,749,19,prim
43,834,19,new
69,895,19,new
25,1197,19,prim
26,366,19,prim
26,596,19,prim
37,1574,19,prim
43,815,19,prim
61,488,19,prim
62,488,19,sec
69,1639,19,prim
69,636,19,prim
69,1615,19,prim
69,1622,19,prim
69,954,19,prim
69,1661,19,prim
72,1124,19,prim
78,354,19,prim
79,951,19,prim
86,354,19,sec
43,670,19,prim
43,805,19,prim
86,1037,19,prim
23,1562,19,prim
19,1609,19,prim
18,1693,19,prim
69,365,19,prim
79,1026,19,prim
69,986,19,prim
85,545,19,prim
29,585,19,prim
16,585,19,sec
10,377,19,prim
10,378,19,prim
10,550,19,prim
16,584,19,prim
16,953,19,prim
8,712,19,prim
62,712,19,sec
57,555,19,prim
1,576,19,prim
69,926,19,prim
66,996,19,prim
6,1053,19,prim
30,1202,19,prim
82,1549,19,prim
18,1581,19,prim
69,1608,19,prim
43,1650,19,prim
87,1568,19,prim
25,560,19,prim
62,594,19,prim
74,633,19,prim
72,516,18,sec
79,641,19,prim
84,657,19,prim
9,942,19,prim
23,1602,19,prim
18,1619,19,prim
75,1649,19,prim
6,1660,19,prim
46,711,18,prim
46,711,19,prim
64,1698,18,prim
25,560,18,prim
62,594,18,prim
74,633,18,prim
79,641,18,prim
84,657,18,prim
20,827,18,prim
9,942,18,prim
25,1600,18,prim
23,1602,18,prim
62,721,18,prim
6,1660,18,prim
75,1649,18,prim
85,1699,18,prim
85,1700,18,prim
48,1701,18,prim
8,357,19,sec
69,357,19,prim
62,721,19,sec
6,322,19,prim
25,1600,19,prim
85,1699,19,prim
69,360,20,prim
61,306,23,prim
60,435,20,prim
60,520,20,prim
69,540,20,prim
62,844,20,prim
54,1098,20,prim
56,1633,20,prim
6,1659,20,prim
85,1700,20,prim
30,857,20,prim
43,552,20,prim
85,721,20,prim
20,827,20,prim
20,1102,20,prim
86,1640,20,prim
19,1695,20,prim
15,343,20,prim
56,381,20,prim
61,393,20,prim
23,404,20,prim
43,465,20,prim
14,485,20,prim
8,508,20,prim
8,510,20,prim
30,522,20,prim
23,1682,20,prim
4,895,20,prim
30,1648,20,prim
75,1651,20,prim
61,1043,20,sec
64,1680,20,prim
48,1657,20,prim
43,1635,20,prim
8,327,23,prim
62,306,20,sec
23,764,20,prim
62,538,20,sec
64,330,23,prim
30,495,20,prim
62,764,20,sec
64,874,20,sec
84,532,20,sec
55,1585,20,prim
56,1589,20,prim
14,1595,20,prim
60,104,20,prim
48,304,20,prim
61,306,20,prim
8,327,20,prim
64,330,20,prim
43,335,20,prim
8,345,20,prim
19,353,20,prim
69,358,20,prim
3,394,20,prim
8,360,20,sec
37,410,20,prim
58,428,20,prim
30,457,20,prim
30,458,20,prim
8,467,20,prim
55,504,20,prim
55,505,20,prim
8,529,20,prim
31,533,20,prim
61,538,20,prim
9,539,20,prim
25,544,20,prim
8,554,20,prim
75,582,20,prim
8,619,20,prim
14,698,20,prim
43,669,20,prim
60,672,20,prim
55,751,20,prim
11,783,20,prim
60,532,20,prim
23,819,20,prim
14,834,20,prim
60,874,20,prim
64,936,20,prim
69,1043,20,prim
31,962,20,prim
14,1004,20,prim
8,427,20,sec
23,427,20,prim
31,1058,20,prim
31,567,20,prim
30,1553,20,prim
30,1554,20,prim
48,1556,20,prim
9,1557,20,prim
8,970,20,prim
55,1221,20,prim
84,104,20,sec
8,345,23,prim
75,1630,20,prim
69,880,20,prim
48,1666,20,prim
19,1668,20,prim
69,1669,20,prim
64,1645,20,prim
15,603,20,prim
14,749,20,prim
43,834,20,new
69,895,20,new
25,1197,20,prim
26,366,20,prim
26,596,20,prim
37,1574,20,prim
43,815,20,prim
61,488,20,prim
62,488,20,sec
69,1639,20,prim
69,636,20,prim
69,1615,20,prim
69,1622,20,prim
69,954,20,prim
69,1661,20,prim
72,1124,20,prim
78,354,20,prim
79,951,20,prim
86,354,20,sec
43,670,20,prim
43,805,20,prim
86,1037,20,prim
23,1562,20,prim
19,1609,20,prim
18,1693,20,prim
69,365,20,prim
79,1026,20,prim
69,986,20,prim
85,545,20,prim
29,585,20,prim
16,585,20,sec
10,377,20,prim
10,378,20,prim
10,550,20,prim
16,584,20,prim
16,953,20,prim
8,712,20,prim
62,712,20,sec
57,555,20,prim
1,576,20,prim
69,926,20,prim
66,996,20,prim
6,1053,20,prim
30,1202,20,prim
82,1549,20,prim
18,1581,20,prim
69,1608,20,prim
43,1650,20,prim
87,1568,20,prim
25,560,20,prim
62,594,20,prim
74,633,20,prim
79,641,20,prim
84,657,20,prim
9,942,20,prim
23,1602,20,prim
18,1619,20,prim
75,1649,20,prim
6,1660,20,prim
46,711,20,prim
19,353,23,prim
69,357,20,prim
62,721,20,sec
6,322,20,prim
25,1600,20,prim
85,1699,20,prim
61,1197,20,sec
61,996,20,sec
62,393,20,sec
36,1636,20,prim
61,1636,20,sec
61,1102,20,sec
19,1629,20,sec
86,1629,20,prim
78,354,23,prim
69,357,23,prim
18,357,20,sec
62,1574,20,sec
66,567,20,sec
84,752,16,sec
64,1698,20,prim
85,1702,18,prim
69,1703,18,prim
69,365,23,prim
51,375,23,prim
56,381,23,prim
22,383,23,prim
37,1704,18,prim
89,1705,18,prim
89,1706,18,prim
89,1705,21,prim
89,1706,21,prim
69,360,21,prim
60,435,21,prim
60,520,21,prim
69,540,21,prim
62,844,21,prim
54,1098,21,prim
56,1633,21,prim
6,1659,21,prim
85,1700,21,prim
30,857,21,prim
43,552,21,prim
85,721,21,prim
20,827,21,prim
20,1102,21,prim
86,1640,21,prim
19,1695,21,prim
15,343,21,prim
56,381,21,prim
61,393,21,prim
88,698,21,sec
23,404,21,prim
43,465,21,prim
14,485,21,prim
8,508,21,prim
8,510,21,prim
30,522,21,prim
23,1682,21,prim
4,895,21,prim
30,1648,21,prim
75,1651,21,prim
61,1043,21,sec
64,1680,21,prim
48,1657,21,prim
43,1635,21,prim
62,306,21,sec
23,764,21,prim
62,538,21,sec
30,495,21,prim
62,764,21,sec
64,874,21,sec
84,532,21,sec
55,1585,21,prim
56,1589,21,prim
14,1595,21,prim
60,104,21,prim
48,304,21,prim
61,306,21,prim
8,327,21,prim
64,330,21,prim
43,335,21,prim
8,345,21,prim
19,353,21,prim
69,358,21,prim
3,394,21,prim
8,360,21,sec
37,410,21,prim
58,428,21,prim
30,457,21,prim
30,458,21,prim
8,467,21,prim
55,504,21,prim
55,505,21,prim
8,529,21,prim
31,533,21,prim
61,538,21,prim
9,539,21,prim
25,544,21,prim
8,554,21,prim
75,582,21,prim
8,619,21,prim
14,698,21,prim
43,669,21,prim
60,672,21,prim
55,751,21,prim
11,783,21,prim
60,532,21,prim
23,819,21,prim
14,834,21,prim
60,874,21,prim
64,936,21,prim
69,1043,21,prim
31,962,21,prim
14,1004,21,prim
8,427,21,sec
23,427,21,prim
31,1058,21,prim
31,567,21,prim
30,1553,21,prim
30,1554,21,prim
48,1556,21,prim
9,1557,21,prim
8,970,21,prim
55,1221,21,prim
84,104,21,sec
75,1630,21,prim
69,880,21,prim
48,1666,21,prim
19,1668,21,prim
69,1669,21,prim
64,1645,21,prim
15,603,21,prim
14,749,21,prim
43,834,21,new
69,895,21,new
25,1197,21,prim
26,366,21,prim
26,596,21,prim
37,1574,21,prim
43,815,21,prim
61,488,21,prim
62,488,21,sec
69,1639,21,prim
69,636,21,prim
69,1615,21,prim
69,1622,21,prim
69,954,21,prim
69,1661,21,prim
72,1124,21,prim
78,354,21,prim
79,951,21,prim
86,354,21,sec
43,670,21,prim
43,805,21,prim
86,1037,21,prim
23,1562,21,prim
19,1609,21,prim
18,1693,21,prim
69,365,21,prim
79,1026,21,prim
69,986,21,prim
85,545,21,prim
29,585,21,prim
16,585,21,sec
10,377,21,prim
10,378,21,prim
10,550,21,prim
16,584,21,prim
16,953,21,prim
8,712,21,prim
62,712,21,sec
57,555,21,prim
1,576,21,prim
62,721,21,sec
69,926,21,prim
66,996,21,prim
6,1053,21,prim
30,1202,21,prim
82,1549,21,prim
18,1581,21,prim
69,1608,21,prim
43,1650,21,prim
87,1568,21,prim
25,560,21,prim
62,594,21,prim
74,633,21,prim
79,641,21,prim
84,657,21,prim
9,942,21,prim
23,1602,21,prim
18,1619,21,prim
75,1649,21,prim
6,1660,21,prim
46,711,21,prim
69,357,21,prim
6,322,21,prim
25,1600,21,prim
85,1699,21,prim
61,1197,21,sec
61,996,21,sec
62,393,21,sec
36,1636,21,prim
61,1636,21,sec
61,1102,21,sec
19,1629,21,sec
86,1629,21,prim
18,357,21,sec
62,1574,21,sec
66,567,21,sec
64,1698,21,prim
48,1701,21,prim
75,842,21,prim
30,1692,21,prim
85,1702,21,prim
48,1707,19,prim
69,1708,19,prim
22,1655,17,prim
22,1655,18,prim
22,1655,20,prim
22,1655,21,prim
64,1709,19,prim
64,1710,19,prim
64,1711,19,prim
9,870,18,prim
9,870,19,prim
69,1712,19,prim
43,1713,19,prim
23,1714,19,prim
75,1715,19,prim
23,1716,19,prim
75,1717,19,prim
69,1718,19,prim
64,1719,19,prim
18,1720,19,prim
3,394,23,prim
61,1704,22,sec
23,404,23,prim
37,410,23,prim
23,427,23,prim
30,457,23,prim
30,458,23,prim
43,465,23,prim
14,485,23,prim
61,488,23,prim
55,504,23,prim
55,505,23,prim
8,508,23,prim
8,510,23,prim
30,522,23,prim
8,529,23,prim
31,533,23,prim
61,538,23,prim
25,544,23,prim
85,545,23,prim
8,554,23,prim
75,582,23,prim
15,603,23,prim
8,619,23,prim
43,670,23,prim
88,698,23,prim
8,712,23,prim
85,721,23,prim
14,749,23,prim
55,751,23,prim
23,764,23,prim
11,783,23,prim
43,805,23,prim
23,819,23,prim
62,844,23,prim
30,857,23,prim
60,874,23,prim
74,880,23,prim
64,936,23,prim
31,962,23,prim
8,970,23,prim
69,986,23,prim
37,1026,23,prim
69,1043,23,prim
31,1058,23,prim
66,1089,23,prim
54,1098,23,prim
37,1102,23,prim
30,1202,23,prim
27,1554,23,prim
48,1556,23,prim
9,1557,23,prim
18,1581,23,prim
25,1600,23,prim
69,1608,23,prim
19,1609,23,prim
69,1615,23,prim
18,1619,23,prim
19,1629,23,prim
75,1630,23,prim
56,1633,23,prim
43,1635,23,prim
69,1639,23,prim
86,1640,23,prim
64,1645,23,prim
30,1648,23,prim
75,1649,23,prim
75,1651,23,prim
22,1655,23,prim
48,1657,23,prim
6,1660,23,prim
69,1669,23,prim
64,1680,23,prim
23,1682,23,prim
30,1692,23,prim
18,1693,23,prim
19,1695,23,prim
64,1698,23,prim
37,1704,23,prim
89,1705,23,prim
48,1707,23,prim
69,1708,23,prim
60,104,22,prim
48,304,22,prim
61,306,22,prim
8,327,22,prim
64,330,22,prim
8,345,22,prim
19,353,22,prim
69,357,22,prim
69,365,22,prim
56,381,22,prim
3,394,22,prim
23,404,22,prim
37,410,22,prim
30,457,22,prim
30,458,22,prim
43,465,22,prim
14,485,22,prim
55,504,22,prim
55,505,22,prim
8,508,22,prim
8,510,22,prim
30,522,22,prim
8,529,22,prim
31,533,22,prim
61,538,22,prim
25,544,22,prim
8,554,22,prim
75,582,22,prim
15,603,22,prim
8,619,22,prim
88,698,22,prim
8,712,22,prim
85,721,22,prim
14,749,22,prim
55,751,22,prim
23,764,22,prim
11,783,22,prim
43,805,22,prim
14,815,22,prim
23,819,22,prim
62,844,22,prim
30,857,22,prim
60,874,22,prim
64,936,22,prim
31,962,22,prim
8,970,22,prim
69,986,22,prim
37,1026,22,prim
69,1043,22,prim
8,427,22,sec
23,1694,23,sec
31,1058,22,prim
54,1098,22,prim
30,1202,22,prim
27,1554,22,prim
48,1556,22,prim
9,1557,22,prim
18,1581,22,prim
25,1600,22,prim
